Nr.,ZSK1,ZSK2,ZSK3,Vola4,Vola5,Vola6,Verlust7,Verlust8,MR9,MR10,MR11,MR12,MR13,MR14,MR15,MR16,MR17,MR18,MR19,MR20,EM,SCR,Quote
5930,0.4891321063041687,0.8232952356338501,0.7880299687385559,0.4296534061431885,0.5848001837730408,0.8168085813522339,0.21593719720840454,0.17058992385864258,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1148520776.348669,658277304.198339,1.7447370113228446
5931,0.4773370623588562,0.5305553674697876,0.6506245732307434,0.888744592666626,0.06690162420272827,0.7923792600631714,0.02360016107559204,0.5444760322570801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,968736219.980425,815534697.3903395,1.1878540828248276
5932,0.7133294939994812,0.9788280725479126,0.8370564579963684,0.735698938369751,0.30728858709335327,0.7274683713912964,0.24958282709121704,0.7727780342102051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1195617400.500406,447282024.6385442,2.6730727698404686
5933,0.5610772967338562,0.029334664344787598,0.9042866826057434,0.877758264541626,0.8498606085777283,0.1935023069381714,0.570231020450592,0.6545834541320801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1291267983.7272587,545377487.1756662,2.3676591243513156
5934,0.7067834734916687,0.0453411340713501,0.4968922734260559,0.17806649208068848,0.7145609259605408,0.3025263547897339,0.13378387689590454,0.2920498847961426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1323233281.5322413,476379926.2614446,2.7776848027933707
5935,0.9055597186088562,0.7458873987197876,0.5046284794807434,0.826732873916626,0.7529367804527283,0.2342737913131714,0.19791656732559204,0.5215268135070801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1004347734.9722712,393177385.93386203,2.5544392198111225
5936,0.2960321307182312,0.9182201623916626,0.9563801884651184,0.565227746963501,0.25620216131210327,0.5682276487350464,0.664804995059967,0.7146115303039551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1510382548.319161,468294809.0934526,3.225281423133926
5937,0.4969140887260437,0.2686992883682251,0.04556781053543091,0.8757898807525635,0.5901407599449158,0.7695368528366089,0.45150238275527954,0.18264436721801758,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,787132821.8229322,864633133.601368,0.9103662481038269
5938,0.5345270037651062,0.9214855432510376,0.7903340458869934,0.532116174697876,0.9492868781089783,0.7077234983444214,0.590067446231842,0.9075741767883301,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1321992025.01582,451379392.7008874,2.928782408752665
5939,0.2126123309135437,0.9966045618057251,0.2368519902229309,0.17693734169006348,0.06169837713241577,0.2298640012741089,0.44552093744277954,0.07558870315551758,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1670021076.2163618,645079685.2229726,2.5888601276276693
5940,0.7614251971244812,0.0845409631729126,0.7699177861213684,0.18711495399475098,0.20304054021835327,0.2902125120162964,0.811350405216217,0.3374752998352051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1357543003.5256248,432815167.49223155,3.1365421211815336
5941,0.4569208025932312,0.1855541467666626,0.9043782353401184,0.471233606338501,0.28818458318710327,0.2222803831100464,0.45264679193496704,0.10108613967895508,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1446170274.260765,628568133.0609969,2.300737498762807
5942,0.5226861834526062,0.8320080041885376,0.4337666630744934,0.476818323135376,0.49018043279647827,0.9600428342819214,0.20810943841934204,0.9284482002258301,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,0,0.6,1078873763.315439,528556211.3003067,2.0411712893531044
5943,0.6425897479057312,0.7535473108291626,0.8253987431526184,0.833172082901001,0.8273691534996033,0.7297266721725464,0.555307924747467,0.9181027412414551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1221163569.2376568,445686935.1235487,2.7399581926249166
5944,0.9600793719291687,0.6604534387588501,0.5265553593635559,0.4640772342681885,0.7315286993980408,0.6266230344772339,0.03649383783340454,0.9589200019836426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,886610456.9807271,372871471.536053,2.3777910745713906
5945,0.2600671648979187,0.9479900598526001,0.10144549608230591,0.4269068241119385,0.7805399298667908,0.6670893430709839,0.35259491205215454,0.6981167793273926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1263254269.5791187,665748503.5552925,1.8974947188509925
5946,0.7051050066947937,0.8316265344619751,0.7942860722541809,0.3171350955963135,0.20360511541366577,0.11664378643035889,0.8476815819740295,0.6816067695617676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.5,1402292495.3135953,426455330.4660032,3.2882517701942184
5947,0.8562738299369812,0.9249950647354126,0.8735554814338684,0.0012018680572509766,0.38577979803085327,0.8669947385787964,0.706003725528717,0.7785153388977051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1118278466.8863173,381417958.1872045,2.93189778530945
5948,0.7046167254447937,0.3330913782119751,0.7898915410041809,0.8303186893463135,0.16405433416366577,0.7352961301803589,0.49172455072402954,0.24947786331176758,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1115044437.9230573,433333011.6581809,2.5731813822728555
5949,0.0870782732963562,0.0763317346572876,0.8882954716682434,0.550731897354126,0.9559397101402283,0.5002650022506714,0.774942934513092,0.6654477119445801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,875479152.1968569,983141130.869196,0.8904918375481299
5950,0.9662591814994812,0.2200390100479126,0.11342364549636841,0.906597375869751,0.7945932745933533,0.2655543088912964,0.635325014591217,0.6155514717102051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,865107564.74625,374741109.84994966,2.308547266385181
5951,0.5644800066947937,0.2535015344619751,0.5286610722541809,0.11401009559631348,0.8129801154136658,0.2885187864303589,0.33205658197402954,0.22848176956176758,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1452072908.5577424,487401316.95132166,2.9792141671680494
5952,0.6350213885307312,0.026252388954162598,0.2572835087776184,0.787517786026001,0.21433204412460327,0.8188380002975464,0.537973940372467,0.22010469436645508,0.10000000000000012,0.05000000000000006,0.10000000000000012,0.7,0.33333333333333326,0.33333333333333326,0.3,0.21149999999999997,0.02666666666666668,0.8600000000000001,1,0.7,424478461.7585515,919696338.3738773,0.46154197211339926
5953,0.1545984148979187,0.2643963098526001,0.1522267460823059,0.2745630741119385,0.23757117986679077,0.2959955930709839,0.46587616205215454,0.3582730293273926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1619234156.1927226,622458406.1076419,2.601353183288375
5954,0.0611535906791687,0.8572307825088501,0.4362233281135559,0.23507332801818848,0.9185404181480408,0.5655878782272339,0.7195993065834045,0.4096035957336426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,1.0,1254730224.3510082,925080180.7121207,1.3563475366914952
5955,0.8297235369682312,0.8171459436416626,0.7596028447151184,0.655559778213501,0.48520606756210327,0.3812159299850464,0.725840151309967,0.03150606155395508,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1127506212.784932,432854949.64727736,2.6048130296389322
5956,0.7051507830619812,0.6283642053604126,0.013448059558868408,0.831524133682251,0.14481300115585327,0.8398951292037964,0.03730255365371704,0.03461885452270508,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,668879665.2178812,798097560.2920028,0.8380926073413328
5957,0.9970056414604187,0.3621746301651001,0.9838917851448059,0.4045679569244385,0.9725565314292908,0.7160395383834839,0.33074432611465454,0.3886685371398926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,542173716.6696287,309683803.41889125,1.7507332016852748
5958,0.4054681658744812,0.6524120569229126,0.5663045048713684,0.297954797744751,0.37052100896835327,0.2877711057662964,0.31867462396621704,0.3155026435852051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1539995562.0498054,486747223.78948927,3.1638507356250067
5959,0.6634942889213562,0.5970836877822876,0.5760396122932434,0.737499475479126,0.6456369757652283,0.6811732053756714,0.48221832513809204,0.7936215400695801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1231125620.2412932,422548095.52670485,2.9135751249965973
